id,url,brand,discovered,confidence_level,ip,domain,sld,registrar,registration_date
PEDAS-fb373736a243,https://bantuan-pemulihanaccount.***.biz.id/,DANA,1/14/2024 17:46,100,,***.biz.id,biz.id,PT Registrasi Nama Domain,6/14/2026
PEDAS-1785b7242edf,https://data.************.go.id/ca/user/activity/p4ecgqu82i,-,8/4/2024 17:06,100,114.6.246.235,************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2011
PEDAS-fc377fa67db4,*********.id,,12/25/2021 0:00,100,,*********.id,id,PT Jagat Informasi Solusi (int),12/13/2021
PEDAS-97438ad79c52,https://***************.go.id/tentang-pengadilan/profil-hakim-dan-pegawai/pegawai-pemerintah-non-pegawai-negeri,judi online,8/6/2024 11:23,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-aeb74540c31c,https://*****************.sch.id/__statics/gudangsoal/files,,8/5/2024 2:51,100,103.133.56.141,*****************.sch.id,sch.id,PT JC Indonesia,7/13/2026
PEDAS-229b9349c704,https://inlislite.********.go.id/db/olympics/?google=blibli,-,8/3/2024 12:54,100,103.145.126.10,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/4/2006
PEDAS-9c4f2d3ae781,http://admin.*************.co.id/uploads/757899490/fbck.php/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm/uploads/757899490/2fa.htm,Facebook,4/23/2024 19:40,100,203.175.9.149,*************.co.id,co.id,PT Digital Registra Indonesia,7/14/2021
PEDAS-63f5f85ef797,https://*********.go.id/spt2024/?terbang=situs+judi+slot+terbaru,-,8/4/2024 0:06,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-b69090650da8,https://tahuranuraksa.*******.go.id/index.php/profil/visi-misi,judi online,8/6/2024 2:59,100,103.170.104.158,*******.go.id,go.id,Kementerian Komunikasi dan Informatika,11/20/2007
PEDAS-40f6c07b3def,https://adus.******.biz.id/index.php,Facebook,3/20/2024 17:40,100,104.21.18.65,******.biz.id,biz.id,PT Digital Registra Indonesia,6/26/2026
PEDAS-097060efc67f,https://*******.id/,-,7/2/2024 8:23,100,198.54.126.239,*******.id,id,PT Jagat Informasi Solusi (int),5/25/2024
PEDAS-ff1142a5db77,https://***********.sch.id/wp-content/news/?slot=situs-togel-terbesar,-,8/3/2024 13:35,100,,***********.sch.id,sch.id,PT Digital Registra Indonesia,1/27/2026
PEDAS-8c78acca61d4,https://gropwahtspp05o4ul2.****.biz.id/,WhatsApp,3/26/2024 16:44,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-8d092af5be53,http://www.***.net.id/index.php/tag/staf-teknisi/,-,8/2/2024 6:19,100,,***.net.id,net.id,PANDI Registrar Net ID,8/8/2017
PEDAS-e37111703319,https://bkpsdm.*********.go.id/doflamingo/slot-duniabet38/,-,8/2/2024 10:01,100,36.67.236.155,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-2942bef17851,https://****************.go.id/cuanx2947/?products=SITUS-JUDI-SLOT-ONLINE-GAMPANG-MAXWIN-TERBAIK-DI-ASIA-TANPA-POLA,-,8/3/2024 12:03,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-e7594dec503a,https://************.id/tag/demo-slot-gratis/,-,8/4/2024 11:08,100,104.21.95.175,************.id,id,PT Jagat Informasi Solusi (int),6/1/2024
PEDAS-4868080ee1cc,http://fffreespiinetrweckpbg.****.biz.id/,Garena,2/2/2024 2:44,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-4034b940a1fb,https://sib.jadwal.***************.go.id/toto-slot/gacor-daftar-situs-judi-slot-online-terpercaya,-,8/3/2024 14:59,100,103.16.198.154,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/8/2010
PEDAS-9ccfd1ae3f07,http://dnaiidi.***********.my.id/,DANA,4/11/2024 14:06,100,,***********.my.id,my.id,PT Web Media Technology Indonesia,3/1/2026
PEDAS-81a2a14e8088,https://bgpriau.*********.go.id/?kemdik=tumi123%20wap,TUMI123,6/22/2024 6:17,100,118.98.227.101,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/28/2011
PEDAS-56d419f91c8d,http://bandung.***.go.id/index.php?r=post/read&id=942,-,8/4/2024 20:01,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-d05340b6971c,http://*******************.desa.id/wp-content/plugins/wp-trending-post-slider-and-widget/assets/js,,7/12/2024 23:30,100,154.26.135.241,*******************.desa.id,desa.id,Kementerian Komunikasi dan Informatika,11/4/2020
PEDAS-ddb3eee1ab40,http://web.organisasi.**************.go.id/link/?web=SLOT%20DEMO%20PRAGMATIC%20LENGKAP,-,8/3/2024 10:25,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-fe1c8e4db6dc,https://www.sipp311.***********.go.id/?manyao=download%20judi%20slot%20online,-,8/5/2024 5:21,100,103.180.162.165,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/16/2010
PEDAS-2ee99c531746,https://apps.***************.go.id/.well-known/guetoto/?guetoto=slot+maxwin+guetoto+gacor+login+daftar,-,8/4/2024 21:16,100,203.175.9.147,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/23/2009
PEDAS-2704db2fcf20,https://********.id/vpn-hack-game-slot/,-,8/4/2024 4:36,100,104.21.52.15,********.id,id,PT Digital Registra Indonesia,10/18/2022
PEDAS-967fb62939c3,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=master38,judi online,8/5/2024 20:48,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-93fc47c15ebf,https://*************.id/wp-content/uploads/Check/,,2/28/2024 6:32,100,199.59.242.150,*************.id,id,PT Jagat Informasi Solusi (int),6/30/2024
PEDAS-85a0b87aabfd,https://www.**************.go.id/wp-content/plugins/-/?tunnel=slot-kamboja,-,8/2/2024 23:21,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-e4c85e49d04a,https://sipp.*********.go.id/k86sport/,-,8/3/2024 15:36,100,103.147.154.204,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,9/27/2009
PEDAS-df7f771ace17,http://newsle0mguc.***.biz.id/chat/,WhatsApp,1/11/2024 5:22,100,104.21.14.201,***.biz.id,biz.id,PT Registrasi Nama Domain,11/30/2025
PEDAS-e0718fa26995,https://******.id/app/td/,,3/20/2024 0:04,100,185.83.219.35,******.id,id,PT Aksara Data Digital,8/20/2021
PEDAS-9856b0fc2a27,********.go.id,,3/4/2024 0:00,100,,********.go.id,go.id,Kementerian Komunikasi dan Informatika,10/6/2010
PEDAS-6db16e2e6e75,http://50416917.*********.my.id/,Coda Payments,5/9/2024 13:08,100,,*********.my.id,my.id,PT Registrasi Neva Angkasa,7/1/2026
PEDAS-64373b4a1262,https://dkukm.*********.go.id/vina/?cirebon=UG212,judi online,8/5/2024 17:26,100,103.115.19.17,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2007
PEDAS-a665bd38a613,https://**********.id/182232-300-250,DHL,6/27/2021 3:20,90,103.152.119.246,**********.id,id,PT Cloud Hosting Indonesia,6/3/2020
PEDAS-88815897a7f3,https://***************.go.id/2-uncategorised/929-penilaian-sertifikasi-ampuh-pada-pn-kasongan,judi online,8/6/2024 11:27,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-6eba4bf595ed,https://www.*************.go.id/JUDI-ONLINE-KIAN-JADI-PEMICU-PERCERAIAN,-,8/3/2024 14:24,100,77.37.115.176,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/25/2011
PEDAS-22210dc947ee,********.id,,8/2/2024 4:00,100,,********.id,id,PT Jagoan Hosting Indonesia,5/26/2026
PEDAS-bda2df2da658,https://***.ponpes.id/?link=mahjong-ways-gacor,-,8/2/2024 23:13,100,157.245.192.142,***.ponpes.id,ponpes.id,PT Registrasi Neva Angkasa,6/5/2024
PEDAS-0fda2b5f9bc2,https://www.sipp311.***********.go.id/?manyao=situs%20judi%20slot%20online%20resmi%20luar%20negeri,-,8/5/2024 5:05,100,103.180.162.165,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/16/2010
PEDAS-2f47453d7169,https://mail.************.go.id/informasi-pengadilan/3932-daftar-hasil-rapat-promosi-mutasi-dan-pindah-tugas-tenaga-kesekretariatan-mahkamah-agung-ri-dan-badan-peradilan-dibawahnya-ma-4,-,8/3/2024 15:59,100,185.184.68.130,************.go.id,go.id,Kementerian Komunikasi dan Informatika,4/12/2013
PEDAS-02a4cf441a23,http://web.organisasi.**************.go.id/link/?web=situs%20slot%20gacor%2088,-,8/3/2024 10:31,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-661359fedac6,http://enonpns.**********.go.id/nonpns/uploads/kontrak/?link=JUDI+ONLINE+SPIN,-,8/5/2024 0:19,100,111.68.119.188,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/22/2008
PEDAS-336cbe6753e8,https://sipp.*********.go.id/database/?link=SLOT+PRAGMATIC+GACOR,-,8/4/2024 22:05,100,109.106.253.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/1/2012
PEDAS-048362dfbe29,https://kesbangpol.********.go.id/-/?uhuy=jambitoto,judi online,8/5/2024 16:10,100,103.152.37.117,********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/14/2007
PEDAS-2460c744b32b,http://*****.id/11745847/,"Facebook, Inc.",7/14/2024 18:04,100,172.67.156.108,*****.id,id,PT Jagat Informasi Solusi (int),11/30/2024
PEDAS-560115a78bd8,https://www.******.co.id/professionals/media-bloggers-in-bogor,-,8/3/2024 1:48,100,52.214.240.250,******.co.id,co.id,PT Jagat Informasi Solusi (int),2/25/2016
PEDAS-8808c700ae48,http://www.pangkalpinang.************.go.id/.well-known/pki-validation/PDN/code/?games=istilah+judi+bola+online,judi online,8/5/2024 15:35,100,45.64.98.218,************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-6a4c0f363b32,https://disketapang.********.go.id/api/?cocain=JUDI+SLOT+MAHJONG,judi online,8/6/2024 0:19,100,36.64.61.158,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/17/2006
PEDAS-4738545d8124,http://lucah100.***********.my.id/,Telegram,5/23/2024 17:46,100,,***********.my.id,my.id,PT Web Media Technology Indonesia,5/14/2026
PEDAS-b85445b0e398,https://data.***********.go.id/sl/user/pragmatic-play,-,8/3/2024 1:40,100,103.105.190.24,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/17/2007
PEDAS-17d90244fd28,http://web.organisasi.**************.go.id/link/?web=dewa%20gacor%20slot,-,8/2/2024 23:47,100,103.146.203.123,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-7017f08f6622,https://*********.go.id/spt2024/?terbang=judi+sbobet+online,-,8/4/2024 0:07,100,153.92.9.38,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/6/2009
PEDAS-c87b8a08ffcc,https://makassar.***.go.id/rapat-koordinasi-rb-lan-tahun-2022/,-,8/4/2024 20:02,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-22fd3c174ca7,https://sipp.***********.go.id/data/docs/temp/?infus=SERVERSLOT,-,8/3/2024 16:35,100,103.55.39.38,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/2/2009
PEDAS-d56722f69817,https://berita.**************.go.id/berita/read/idul-adha-1445-h-pemkab-barut-gelar-open-house,-,8/4/2024 8:20,100,103.247.8.48,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,5/16/2006
PEDAS-aea88a4e305a,https://sidamulya-wanareja.**********.go.id/wp-includes/get/?cartel=macau123,-,8/4/2024 11:46,100,104.26.8.176,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,10/12/2005
PEDAS-fd716b5266f8,http://pemblokiranakun6nxfy3u.****.biz.id/login/,"Facebook, Inc.",4/4/2024 18:50,100,172.67.177.102,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-db517155449c,https://*************.go.id/Raja/?link=POLA777+BET+200+Thailand,-,8/4/2024 0:20,100,194.163.42.25,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,6/4/2009
PEDAS-cc9769ed5b2f,https://dkukm.*********.go.id/vina/?cirebon=MAHA168,judi online,8/5/2024 17:17,100,103.115.19.17,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2007
PEDAS-38ae0d8b65d7,http://dana-id-claim-bonus.****.my.id/,DANA,4/8/2024 16:33,100,,****.my.id,my.id,PT JC Indonesia,9/8/2025
PEDAS-4906197532ee,https://********.id/,-,8/4/2024 12:08,100,172.67.155.119,********.id,id,PT Jagoan Hosting Indonesia,5/21/2026
PEDAS-5b44062696da,https://*********.id/products/maxwin/urls.php?temp=72464810606,,3/19/2024 22:02,100,103.134.153.80,*********.id,id,PT Aksara Data Digital,11/17/2016
PEDAS-00dd1d943925,https://websiitebantuan-dana.******************.biz.id/,DANA,3/30/2024 10:07,100,,******************.biz.id,biz.id,PT JC Indonesia,2/18/2026
PEDAS-684349bb70f9,https://siapujian.********.go.id/pujian/bni4d/,-,8/5/2024 7:37,100,103.107.245.198,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-0688e00486f7,http://www.*************.go.id/tentang-pengadilan/sistem-pengelolaan-pn/standar-pelayanan-pengadilan.html,judi online,8/6/2024 8:36,100,172.67.201.162,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-1779c63bf372,https://****.biz.id/mobile/google/7amp/?pinokio=DARMAJABET303,-,8/1/2024 22:46,100,45.130.231.232,****.biz.id,biz.id,PT JC Indonesia,5/18/2026
PEDAS-9359145a9e84,http://kqp7-nwb.***.my.id/,WhatsApp,3/24/2024 17:27,100,,***.my.id,my.id,PT Registrasi Neva Angkasa,5/2/2026
PEDAS-835d51e227d7,https://bkppd.********.go.id/index.php/info/artikel-web/65-pppk-2023/498-pengumuman-tentang-pembatalan-kelulusan-hasil-seleksi-dan-penetapan-peserta-pengganti-yang-dinyatakan-lulus-seleksi-pegawai-pemerintah-dengan-perjanjian-kerja-pppk-di-lingkungan-pemerintah-kabupaten-grobogan-formasi-tahun-2023,-,8/3/2024 6:51,100,192.124.249.111,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-808ee3e7e929,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=situs-judi-online,-,8/4/2024 13:39,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-081c540f8fee,https://kip.***********.go.id/fancybox/-/pwingacor/,-,7/25/2024 3:56,100,172.67.39.118,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/10/2008
PEDAS-6e465e77d0cf,http://********.id/crm/dhl/6df4e46d38c0230bad874a62e63d9203,DHL,2/21/2020 2:51,90,103.20.184.9,********.id,id,PT Aksara Data Digital,3/28/2018
PEDAS-39e34819503a,http://*********.go.id/website/?link=DAFTAR%20JUDI%20PAKAI%20DANA,judi online,8/6/2024 8:07,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-31d0fa88ea5f,http://organisasi.************.go.id/2024/01/09/rapat-koordinasi-implementasi-mal-pelayanan-publik-digital-kota-pasuruan/,-,8/5/2024 0:09,100,103.165.154.15,************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/31/2012
PEDAS-99476d96f43a,https://codaapaymn-bkmcfr3.****.biz.id/diskonberkah/free-fire/,Coda Payments,3/19/2024 20:57,100,172.67.177.102,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-8d0e7ebcf735,http://dana-specialzxbaru.****.biz.id/,DANA,1/14/2024 14:16,100,104.21.30.107,****.biz.id,biz.id,PT JC Indonesia,2/16/2026
PEDAS-6aef7e03dc3a,https://humaniora.**********.ac.id/ams/-/sonlinenvm/,-,7/25/2024 3:57,100,103.17.76.3,**********.ac.id,ac.id,PT Cyberindo Aditama,12/22/2005
PEDAS-d1d5f23126f5,https://go.*****.id/SsVYH,,4/11/2024 0:35,100,172.67.209.78,*****.id,id,PT Registrasi Nama Domain,7/24/2021
PEDAS-3cffb28293a6,http://*************.go.id/berita/2015-05-31-00-18-22/item/pelantikan-ibu-diana-setiawati.html,judi online,8/6/2024 8:51,100,104.21.36.254,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-ba9933b0c7db,http://sms-alert.******.id/vacu,,7/15/2024 18:49,100,,******.id,id,PT Cloud Hosting Indonesia,12/21/2020
PEDAS-54613f8aed3e,***.biz.id,,12/21/2021 0:00,100,,***.biz.id,biz.id,PT Registrasi Nama Domain,6/14/2026
PEDAS-0f80c332f64e,http://siakadmu.***.ac.id/images/hitam/,-,7/22/2024 2:25,100,139.99.90.119,***.ac.id,ac.id,PT JC Indonesia,11/23/2012
PEDAS-1b8eb82d0289,https://*******.id/tag/situs-slot-online-gacor/,judi online,8/6/2024 6:33,100,104.21.86.163,*******.id,id,PT Jagat Informasi Solusi (int),5/20/2026
PEDAS-78bd09d6c3af,http://claim-bonus-dana-id.****.my.id/,DANA,4/6/2024 17:48,100,,****.my.id,my.id,PT JC Indonesia,9/8/2025
PEDAS-c2d718f80165,http://*********.id/storage_shop105/modification/tecadem,worldfamouspharmacy,9/6/2021 11:00,90,188.166.241.56,*********.id,id,PT Jagat Informasi Solusi (int),9/18/2018
PEDAS-7b0db7b50b51,http://kelulusan.******.sch.id/,Generic/Spear Phishing,6/5/2024 0:37,100,103.247.8.48,******.sch.id,sch.id,PT Digital Registra Indonesia,8/13/2020
PEDAS-0bc2cf98ce12,**.net.id,,2/12/2024 0:00,100,202.73.26.98,**.net.id,net.id,PANDI Registrar Net ID,12/13/2010
PEDAS-aee294901311,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=situs+slot138,judi online,8/5/2024 20:43,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-b61ac568b32d,http://*************.go.id/tentang-pengadilan/pelayanan-terpadu-satu-pitu-ptsp/jenis-layanan.html,judi online,8/6/2024 8:31,100,104.21.36.254,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/28/2009
PEDAS-be3a1406c58e,https://e-ktp.***************.go.id/load/?site=akun%20demo%20judi%20slot,-,8/4/2024 17:21,100,103.58.102.40,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/8/2012
PEDAS-24efd11c857a,https://******************.go.id/?p=5886,judi online,8/5/2024 15:04,100,154.29.78.27,******************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/25/2010
PEDAS-1f13ed207e16,https://*************.go.id/rakor/.well-known/?tpu=JUDI+SLOT+HARI+INI,-,8/3/2024 10:55,100,119.82.227.201,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,8/30/2012
PEDAS-2d590f76e9b0,********.id,,8/2/2024 4:00,100,172.67.175.90,********.id,id,PT Jagat Informasi Solusi (int),5/20/2026
PEDAS-0eeeda86ebfa,http://*********.go.id/website/?link=LINK%20TOGEL%20GACOR,judi online,8/6/2024 8:04,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-e6e2daeb089f,https://jdih.********.go.id/detail/peraturan/573/kebijakan-akuntansi.html,-,8/4/2024 2:30,100,103.56.232.30,********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/27/2010
PEDAS-303d44274e48,http://*********.go.id/website/?link=JUDI%20SPORTS,judi online,8/6/2024 8:09,100,156.67.209.110,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,3/1/2013
PEDAS-f548b458f642,https://***************.go.id/tentang-pengadilan/sistem-pengelolaan-pengadilan/pengawasan-dan-kode-etik-hakim,judi online,8/6/2024 11:17,100,103.102.0.117,***************.go.id,go.id,Kementerian Komunikasi dan Informatika,10/17/2012
PEDAS-a87febce0799,https://jdih.*********.go.id/sample/inc/big77,judi online,8/6/2024 11:07,100,172.67.201.6,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,6/10/2013
PEDAS-0aa5c8afec3c,https://baitulmal.************.go.id/?MENYALAABANGKUH=link+slot+gacor+malam+ini,judi online,8/5/2024 9:43,100,123.108.101.18,************.go.id,go.id,Kementerian Komunikasi dan Informatika,3/5/2008
PEDAS-4ae1d5bf93f1,https://disdik.********.go.id/wp-includes/css/depend/?kurirseo=HONGKONGPOOLS,-,8/4/2024 9:04,100,103.81.246.11,********.go.id,go.id,Kementerian Komunikasi dan Informatika,11/4/2007
PEDAS-ff916cf55c9a,https://dkukm.*********.go.id/vina/?cirebon=SITUS%20SLOT%20TOTO%2088,judi online,8/5/2024 17:14,100,103.115.19.17,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2007
PEDAS-b3f5bb0919cd,https://******************.go.id/rka/?paged=118,judi online,8/5/2024 14:51,100,154.29.78.27,******************.go.id,go.id,Kementerian Komunikasi dan Informatika,1/25/2010
PEDAS-c1b4c4c9859f,https://makassar.***.go.id/jurnal-administrasi-publik-vol-13-no-1-2017/,-,8/4/2024 20:07,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-a69ad7332075,https://www.******.co.id/projects/1165562/lexus-mpo-slot-gacor-maxwin,-,8/3/2024 0:13,100,52.212.127.139,******.co.id,co.id,PT Jagat Informasi Solusi (int),2/25/2016
PEDAS-6cd845be2b8d,https://bappeda.**********.go.id/e-koor/storage/nenen/?listing=SLOT+SERVER+THAILAND+ONLINE+TERPERCAYA+RESMI+PG+SOFT,-,8/4/2024 16:05,100,103.170.105.197,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,1/13/2012
PEDAS-0d79643ff028,https://admin.*******.id/1343569467,Facebook,3/12/2023 20:02,100,149.129.221.133,*******.id,id,PT Digital Registra Indonesia,3/15/2019
PEDAS-e4b7d1c82a4b,https://dkukm.*********.go.id/vina/?cirebon=UG234,judi online,8/5/2024 17:19,100,103.115.19.17,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2007
PEDAS-6a26143b7366,https://****************.go.id/robot-hack-petir-merah/,-,8/3/2024 12:06,100,109.123.235.48,****************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/9/2010
PEDAS-8e4d8ae208a4,https://dpmptsp.*********.go.id/petapotensi/database/stores/?slot=joss777+login,judi online,8/5/2024 20:42,100,103.162.68.84,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/11/2009
PEDAS-9d97fe6db3fe,http://desk915944.*********.biz.id/,Facebook,3/13/2024 23:40,100,,*********.biz.id,biz.id,PT Registrasi Nama Domain,11/30/2025
PEDAS-1229bf950237,http://update2024.**********.my.id/,DANA,6/21/2024 11:16,100,143.198.85.230,**********.my.id,my.id,PT JC Indonesia,8/14/2026
PEDAS-05f3e87ec8cf,https://cpanel.learning.********.id/wp-includes/certificates/metrobankdirect/retailinternetportal,Metropolitan Bank and Trust Company,5/18/2021 1:29,90,103.10.120.75,********.id,id,PT Digital Registra Indonesia,8/27/2019
PEDAS-2f2b7d20937d,https://********.desa.id/resources/views/buku_tamu/-/?joging=gacor78,-,7/25/2024 4:04,100,103.55.39.38,********.desa.id,desa.id,Kementerian Komunikasi dan Informatika,7/1/2020
PEDAS-b8e7b91c2475,https://makassar.***.go.id/penyambutan-peserta-pelatihan-kepemimpinan-administrator-angkatan-xii-dan-angkatan-xiii/,-,8/4/2024 19:57,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-c62064309273,https://diskominfo.**************.go.id/category/berita/,-,8/4/2024 7:43,100,172.67.206.70,**************.go.id,go.id,Kementerian Komunikasi dan Informatika,11/21/2008
PEDAS-5d0371b68e0c,http://disbudpar.********.go.id/tag/pka-vii/page/22/,-,8/3/2024 0:43,100,123.108.101.18,********.go.id,go.id,Kementerian Komunikasi dan Informatika,12/5/2008
PEDAS-13677c637922,https://***.id/4zfbh,Facebook,10/11/2023 17:22,100,172.104.190.111,***.id,id,PT Digital Registra Indonesia,7/22/2020
PEDAS-6329f0c2fafb,https://*******.id/huu5onaB5u,Instagram,3/13/2023 12:57,100,172.67.190.217,*******.id,id,PT Registrasi Nama Domain,3/11/2020
PEDAS-a6f2b4d107a0,https://********.id/att-server/,AT&T,7/11/2020 23:17,100,103.229.73.112,********.id,id,PT Jagat Informasi Solusi (int),7/4/2024
PEDAS-f4253e7003ae,http://wlv.****************.sch.id/5069518721,,1/24/2024 20:25,100,103.146.203.49,****************.sch.id,sch.id,PT Cloud Hosting Indonesia,5/18/2020
PEDAS-f0b4ec6631c4,https://rsudbantarangin.********.go.id/sidokar/produk/?maxwin=btc4d,-,7/1/2024 8:42,100,104.26.8.170,********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-299fb38651e0,https://tantomangkola.*********.go.id/admin/?mase=slot%20judi%20terpercaya,-,8/4/2024 6:37,100,128.199.203.75,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,8/11/2007
PEDAS-687a09908845,https://pps.*****.ac.id/wp-content/plis/naik/slot/?gacor=JUDI%20SLOT%20ONLINE%20GACOR,-,8/1/2024 23:04,100,156.67.212.237,*****.ac.id,ac.id,PT Digital Registra Indonesia,1/19/2023
PEDAS-8ab8523fed9f,https://freespiinetrr8o1mx0.****.biz.id/spin2024/,Garena,2/7/2024 19:05,100,104.21.43.87,****.biz.id,biz.id,PT JC Indonesia,8/20/2026
PEDAS-e77ca14a489f,http://hcphk.***********.ac.id/,,1/21/2024 18:46,100,103.146.203.49,***********.ac.id,ac.id,PT Cloud Hosting Indonesia,6/15/2020
PEDAS-30b0b1dcc64c,https://e-monevpupr.*********.go.id/.well-known/acme-challenge/?panel=roket288-slot-login-link-alternatif,-,8/4/2024 13:42,100,103.148.45.194,*********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/27/2006
PEDAS-e2004de1091c,https://rsud.*************.go.id/sate/,judi online,8/5/2024 14:22,100,172.67.157.124,*************.go.id,go.id,Kementerian Komunikasi dan Informatika,7/8/2010
PEDAS-91f74f281760,http://bandung.***.go.id/index.php?r=event/read&id=310,-,8/4/2024 19:52,100,103.154.81.154,***.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-831e4cee637e,https://inspektorat.********.go.id/theme/kcfinder/upload/file/hoki777.shtml,-,6/19/2024 9:23,100,45.64.96.108,********.go.id,go.id,Kementerian Komunikasi dan Informatika,11/17/2006
PEDAS-2922365c7a8c,https://simapan.**********.go.id/storage/img/?tunnel=pisang123,-,7/18/2024 3:16,100,103.144.82.1,**********.go.id,go.id,Kementerian Komunikasi dan Informatika,5/10/2000
PEDAS-7a9bda969fe4,http://bimatarung.***********.go.id/2023/09/18/dinas-bmpr-sulteng-mengikuti-asistensi-penelitian-rka-2024-bersama-tim-tapd/,-,8/4/2024 4:43,100,113.20.30.104,***********.go.id,go.id,Kementerian Komunikasi dan Informatika,4/29/2011
